"name","date","favno","retno","text"
"easyJet","1448398574","0","0","Hi Andy Sorry to hear that you feel this way Please see this link for info Iryna"
"BeriThomson","1448398524","1","0","get someone to call me back been on hold for mins and then at phone dead closed complete poor service"
"walverden","1448398517","0","0","Easyjet Takes off with engines full on Gibraltar"
"Man2Bar","1448398467","0","1","BUY MARIJUANA SEEDS easyJet cancels all flights to Sharm elShiekh until 
 Fellow ai manchester leeds"
"khal200","1448398453","0","0","hi there Ive send you DM few hours ago and no one get back to me can you have look please ty"
"easyJet","1448398453","0","0","Hi Brian Sorry to hear that you feel this way Is there anything we could assist you with via Twitter Iryna"
"ManchesterNewsl","1448398452","0","0","easyJet cancels all flights to Sharm elShiekh until Manchester"
"derbyshireprom1","1448398421","0","1","EasyJet and British Airways suspend flights to Sharm el Sheikh British Airways and EasyJ"
"Sherry971125","1448398419","0","0","EasyJet axes all flights to Egyptamp s leading holiday resort"
"easyJet","1448398379","0","0","Hi Linda If you cant do it please feel free to send us a DM with your request amp details Iryna"
"MMNewzz","1448398328","0","0","British Airways EasyJet suspend flights between UK and Sha"
"easyJet","1448398320","0","0","Hi Jess Thank you for your suggestionPlease note that our standard change policy applies for these flights at the momentIryna"
"mlbolle","1448398314","0","3","British Airways EasyJet suspend flights between UK and Sha"
"swakgrafx_carr","1448398296","0","0","British Airways EasyJet suspend flights between UK and Sharm elSheikh"
"bimcook","1448398283","0","0","thanks Anna I have sent my number by DM with my Twitter handle"
"RoccoDallas","1448398282","0","0","British Airways EasyJet suspend flights between UK and Sharm elSheikh"
"easyJetNews","1448398263","0","0","European Markets Climb EasyJet Jumps On Profit View Boost London South East"
"EINAirbusNews","1448398223","0","0","EasyJet and BA cancel flights to Sharm el Sheikh until January"
"nemesida07","1448398187","0","3","British Airways EasyJet suspend flights between UK and Sha"
"easyJet","1448398167","0","0","Hi Rita Thank you for your message Well do our best to assist you shortly Iryna"
"MillissaMathai","1448398159","0","0","British Airways EasyJet suspend f tech News socialmedia"
"stevenw14735816","1448398158","0","0","British Airways EasyJet suspend flights between UK and Sha"
"REVfatherr","1448398138","0","0","British Airways EasyJet suspend flights between UK and Sha"
"jnr_martins","1448398127","0","0","British Airways EasyJet suspend flights between UK and Sha"
"4tydayz","1448398114","0","0","British Airways EasyJet suspend flights between UK and Sha"
"easyJet","1448398106","1","0","Hi Sinead First of all please check this link for information Iryna"
"onbeatapps","1448398071","0","0","British Airways EasyJet suspend flights between UK and Sha"
"4tydayz","1448398067","0","0","British Airways EasyJet suspend flights between UK and Sha"
"trishaharbord","1448398038","0","0","and extend ban on flights to SharmelSheikh See details on"
"AaronMSanchez","1448398009","0","3","British Airways EasyJet suspend flights between UK and Sha"
"marcelorincon","1448397952","0","0","British Airways EasyJet suspend flights between UK and Sha"
"sperinck1975","1448397946","0","0","British Airways EasyJet suspend flights between UK and Sha"
"wetweetback","1448397907","0","0","British Airways EasyJet suspend flights between U promote"
"MartePRAgency","1448397906","0","0","British Airways EasyJet suspend flights between UK and Sha"
"Business_UKnews","1448397823","0","0","EasyJet and BA cancel Sharm flights Business"
"EveNabritt","1448397733","0","0","British Airways EasyJet suspend flights between UK and Sha"
"JanisJoplin230","1448397698","0","0","Easyjet cancels more Sharm elSheikh flights"
"nnStffn69","1448397665","0","0","Easyjet cancels more Sharm elSheikh flights"
"ArmasAgustin","1448397660","0","1","easyJet launches record number of flights and routes for Summer"
"DanawenzelG","1448397548","0","0","EasyJet cancels flights to Sharm elSheikh in Egypt until January"
"MeetInAction","1448397485","0","0","suspend flights between UK and Sharm elSheikh airlines travel"
"dandeamer","1448397360","0","0","Easyjet to Athens was still under from London when I checked a few weeks back Not sure about now"
"mrselbows","1448397326","1","1","well done to who refunded our hotel booking without charge after easyjet cancelled our sharm flights great customer service"
"DeathDisco80","1448397270","1","0","I hope she took an easyjet flight Poor cow"
"Ellsybell","1448397178","0","2","Can see how have made record profits They dont pay for a customer service department to deal with complaint"
"Ellsybell","1448397158","0","1","Shocking service from No compassion on the phone and no response to complaints emails sent directly to the CEO"
"miaerolinea","1448397127","1","1","easyJet launches record number of flights and routes for Summer"
"JadeLPKent","1448397046","0","1","easyJet cancels Sharm elSheikh flights until New Year from The Evening Standard"
"NZStuffTravel","1448397038","0","0","EasyJet BA cancel Sharm elSheikh flights until January"
"DeltaBravo33","1448397021","1","1","Instagram by mattthebhoy Easyjet GEJAR unicef livery at Gatwick easyjet airbus a orange gatwick avg"
"atmosphereairuk","1448396962","0","11","To see the latest information about our flights to Sharm elSheikh amp some options of how we can help you pls see"
"AnnalisaBernabe","1448396891","0","4","Assunzioni in Ryanair Emirates Voletea Vueling ed Easyjet"
"lmlongbottom","1448396884","0","0","So disappointed with the service Tried to reclaim money from a flight I missed due to my Grandmothers funeral only to be denied"
"LaxMusgrave","1448396831","0","16","EasyJet and BA cancel Sharm flights"
"Diane3316666","1448396727","0","0","Easyjet cancels more Sharm elSheikh flights"
"SamWhitGeog","1448396703","0","16","EasyJet and BA cancel Sharm flights"
"juliendelaye","1448396657","0","0","Hi do you intent to cancel flights to Hurghada as well Im supposed to travel from GVA on th Thanks"
"ictjournal","1448396639","0","1","MDW Branding vainqueur agence Trio pr easyJet"
"cltucci","1448396601","0","0","And the last prize of the night the Branding Prize goes to Agence Trio for the campaign Hello Cagliari MDW"
"coltliqious","1448396576","0","0","easyJet cancels all flights to Sharm elShiekh until"
"Letty931","1448396545","0","0","Easyjet cancels more Sharm elSheikh flights"
"meilleurduwebCH","1448396544","0","1","MDW Branding vainqueur agence Trio pr easyJet"
"comin_mag","1448396544","0","0","MDW Branding vainqueur agence Trio pr easyJet"
"VMarchand","1448396544","1","0","MDW Branding vainqueur agence Trio pr easyJet"
"SamSweeneyGD","1448396525","0","0","hate to resort to Twitter but Ive been waiting since August for compensation after being bumped off my overbooked flight anyone"
"tshep42","1448396494","0","10","Well done for giving refunds to customers in Sharm over XmasWhy arent doing the same Poor c"
"Moralhumanity","1448396463","0","6","Easyjet BA cancel flights to and from Sharm elSheikh until"
"APL_Media","1448396232","0","2","And now to the best Shorthaul Airline award where we have and in the shortlist N"
"Tysntny","1448396228","0","0","Κέρκυρα kerkyra corfu nikonf kodakportra nikoncoolscanv easyjet soeasy"
"M24NM","1448396213","0","0","MANCHESTER NEWS easyJet cancels all flights to Sharm elShiekh until 
 Fellow airli manchester uknews"
"benderboysclub","1448396187","0","0","British Airways EasyJet suspend flights between UK and Sharm elSheikh standwithahmed"
"NatGeoTraveller","1448396152","2","2","And now to the best Shorthaul Airline award where we have and in the shortlist NGTReaderAwards"
"MicrotekCorp","1448395981","0","0","British Airways EasyJet suspend flights between UK and Sharm elSheikh"
"LBraunschvig","1448395916","0","0","I have tickets for Marrakech but with Sharm El Sheik bombing Paris attacks I dont want to fly there can I change at no cost"
"derby_news","1448395902","0","0","AmyGuard published EasyJet and British Airways suspend flights to Sharm el Sheikh"
"suzywoozy81","1448395842","1","0","I know my outbound flights with easyjet are cancelled but monarch wont budge with refunding return flights So frustrated"
"egyptwatch_org","1448395727","0","0","EgyptWatch EasyJet and BA cancel Sharm flights Airlines have suspended flights to the Red Sea Egypt مصر"
"DTNEgypt","1448395726","0","0","DTN Egypt EasyJet and BA cancel Sharm flights Airlines have suspended flights to the Red Sea resort for the"
"uk_worldnews","1448395684","0","1","Sharm el Sheikh EasyJet axes all flights to Egypts leading holiday resort WorldNews"
"lopezedna070","1448395594","0","0","Easyjet cancels more Sharm elSheikh flights"
"silverarrowjee","1448395528","0","0","EasyJet cancels ALL flights to and from Sharm elSheikh until January"
"SMLnewswsasia","1448395471","0","0","Ahram Online Egypt British Airways Easyjet cancel Sharm elSheikh flights until new year"
"BeriThomson","1448395442","1","0","and now you hang up on customers ItGetsBetter nowclosed calltomorrow"
"tea_n_cake89","1448395416","0","0","she was rude Had we any other choice we would have cancelled Really unlike u guys Never had an issue before"
"ChorleyChitChat","1448395405","0","1","EasyJet cancels Christmas and New Year Sharm elSheikh flights EasyJet has cancelled flights to and from Shar http"
"RayanDkhilFLY","1448395394","0","0","by londongatwickspotter GEZDP holding short of R for TailTuesday ️ AVgeek AVporn Easyjet Orange A A"
"RTravelAlertsLU","1448395354","0","0","Easyjet flight U to Lisbonne is expected to depart minutes late at"
"RealTimeHack","1448395313","0","0","British Airways Easyjet cancel Sharm elSheikh flights until new year EMM"
"RTravelAlertsLU","1448395294","0","0","Easyjet flight U from Porto is expected to arrive minutes early at"
"TomA_T123","1448395287","0","0","easyJet cancels all flights to Sharm elShiekh until Fellow airlines have shorter cancellations but co"
"Earline395","1448395223","0","0","Easyjet cancels more Sharm elSheikh flights"
"flyinsider","1448395209","0","0","Easyjet cancels flights to and from Egypts Sharm elSheikh"
"HLInvest","1448395202","1","1","easyJet cancels Sharm elSheikh flights until New Year from The Evening Standard"
"rp311214","1448395183","0","0","why wont you answer my questions Shall I contact Carolyn McCall"
"Antionette817","1448395129","0","0","Easyjet cancels more Sharm elSheikh flights"
"Beduac","1448395121","0","0","news EasyJet and BA cancel Sharm flights"
"HCutler9","1448394995","2","0","Absolutely disgusted not helping their customers traveling to Brussels even the CEO doesnt care Well done to"
"Rotherhambitch","1448394963","0","2","EasyJet cancels Christmas and New Year Sharm elSheikh flights"
"Caravelle210","1448394932","0","16","EasyJet and BA cancel Sharm flights"
"BeriThomson","1448394929","1","0","you are the worst airline in the world should ball theifjet robbing awfulcuatomerservice nothingonBA"
"Linda_inc_","1448394914","0","0","I checked in for a flight next month in app but my daughter will renwew her id cardCan I update number of card in app next week"
"lucabagnaschino","1448394875","0","5","designs fashiontech EasyJets uniforms with sensors amp LEDs"
"came2stay","1448394864","0","0","There is another hostage keeping situation in France Would u please expand the date for changing flights to Paris to another date"
"SuperSheffield","1448394856","0","2","EasyJet cancels Christmas and New Year Sharm elSheikh flights"
"SheffieldStar","1448394842","0","2","EasyJet cancels Christmas and New Year Sharm elSheikh flights"
"LauraFlorence41","1448394756","2","1","look what we found on Prosecco MXPaLGW"
"DJPOLY_M","1448394753","0","0","easyJet cancels all flights to Sharm elShiekh until"
"Derby_UK_News","1448394667","0","0","AmyGuard published EasyJet and British Airways suspend flights to Sharm el Sheikh Derby"
"easyJetNews","1448394663","0","0","EasyJet leads European shares higher focus on ECB"
"EINAirbusNews","1448394624","0","0","EasyJet axes all flights to Sharm el Sheikh until January"
"RitaTai","1448394537","0","0","I have DMd u my dial a flight booking ref"
"AHLY92S","1448394457","0","0","EasyJet and BA cancel Sharm flights Egypt news ZOLW"
"blvlaw","1448394456","0","0","EasyJet cancels ALL flights to and from Sharm elSheikh until January"
